timestamp,window_size,packet_count,byte_count,packets_per_second,bytes_per_second,flow_duration,inter_arrival_mean,inter_arrival_variance,forward_ratio,syn_ratio,rst_ratio,src_ip,dst_ip,dst_port,protocol,direction
1772788947.1389544,10,6,1184,0.6,118.4,0.014998674392700195,0.002999734878540039,8.592999887468977e-06,1.0,0.16666666666666666,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1441815,10,4,406,0.4,40.6,0.015169620513916016,0.005056540171305339,8.145559168800293e-06,1.0,0.25,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1441815,10,5,446,0.5,44.6,0.015169620513916016,0.003792405128479004,1.1822522405206351e-05,1.0,0.2,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1441815,10,6,665,0.6,66.5,0.015169620513916016,0.0030339241027832033,1.1743359135607533e-05,1.0,0.16666666666666666,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1451886,10,7,776,0.7,77.6,0.016176700592041016,0.0026961167653401694,1.0079370091868136e-05,1.0,0.14285714285714285,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1451886,10,7,1224,0.7,122.4,0.02123284339904785,0.0035388072331746416,8.617993931162952e-06,1.0,0.14285714285714285,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1451886,10,8,1311,0.8,131.1,0.02123284339904785,0.0030332633427211215,8.970683985526626e-06,1.0,0.125,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1471884,10,8,1384,0.8,138.4,0.018176555633544922,0.0025966508047921316,8.468729417710988e-06,1.0,0.125,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1487296,10,9,1363,0.9,136.3,0.024773836135864258,0.0030967295169830322,7.72138134408351e-06,1.0,0.2222222222222222,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1557078,10,9,1436,0.9,143.6,0.026695966720581055,0.003336995840072632,1.164379709958244e-05,1.0,0.2222222222222222,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1557078,10,10,1403,1.0,140.3,0.03175210952758789,0.0035280121697319877,8.430251215132657e-06,1.0,0.2,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1566896,10,11,2082,1.1,208.2,0.032733917236328125,0.003273391723632812,8.141872351390904e-06,1.0,0.18181818181818182,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1619022,10,10,1476,1.0,147.6,0.03289031982421875,0.00365447998046875,1.1095488076762194e-05,1.0,0.2,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.162686,10,11,1741,1.1,174.1,0.03367424011230469,0.0033674240112304688,1.0686667362986353e-05,1.0,0.18181818181818182,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.163708,10,12,2128,1.2,212.8,0.03975224494934082,0.003613840449940074,8.60264380393842e-06,1.0,0.16666666666666666,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.163708,10,13,2242,1.3,224.2,0.03975224494934082,0.0033126870791117344,8.908905509442912e-06,1.0,0.15384615384615385,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.163708,10,14,2469,1.4,246.9,0.03975224494934082,0.0030578649961031396,9.010642538844246e-06,1.0,0.14285714285714285,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.1681545,10,12,1781,1.2,178.1,0.039142608642578125,0.0035584189675071025,1.0019270433241962e-05,1.0,0.16666666666666666,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1681545,10,13,1821,1.3,182.1,0.039142608642578125,0.0032618840535481772,1.0163623128943128e-05,1.0,0.15384615384615385,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.1691666,10,14,2040,1.4,204.0,0.04015469551086426,0.003088822731604943,9.706007409850152e-06,1.0,0.14285714285714285,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.196331,10,15,2080,1.5,208.0,0.06731915473937988,0.004808511052812849,5.036198236463042e-05,1.0,0.13333333333333333,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.2004821,10,15,2509,1.5,250.9,0.07652640342712402,0.0054661716733660016,8.951669091418677e-05,1.0,0.13333333333333333,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.2160337,10,16,2549,1.6,254.9,0.09207797050476074,0.006138531366984049,8.990365492720577e-05,1.0,0.125,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.2269502,10,16,2835,1.6,283.5,0.09793829917907715,0.006529219945271811,9.117728429882412e-05,1.0,0.125,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.2269502,10,17,3441,1.7,344.1,0.09793829917907715,0.006121143698692323,8.776321824726097e-05,1.0,0.11764705882352941,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.2269502,10,18,3508,1.8,350.8,0.09793829917907715,0.0057610764222986565,8.448204064680955e-05,1.0,0.1111111111111111,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.2269502,10,17,2589,1.7,258.9,0.10299444198608398,0.006437152624130249,8.533687241557194e-05,1.0,0.11764705882352941,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.228864,10,19,3575,1.9,357.5,0.09985208511352539,0.005547338061862523,8.033482240505072e-05,1.0,0.10526315789473684,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.228864,10,18,2641,1.8,264.1,0.10490822792053223,0.006171072230619543,8.12068970783825e-05,1.0,0.1111111111111111,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788947.2298563,10,2,130,0.2,13.0,0.13828420639038086,0.13828420639038086,0.0,1.0,0.0,0.0,172.16.246.83,8.8.8.8,53,L4Protocol.UDP,1
1772788947.2590253,10,2,226,0.2,22.6,0.13610243797302246,0.13610243797302246,0.0,1.0,0.0,0.0,8.8.8.8,172.16.246.83,53,L4Protocol.UDP,-1
1772788947.2590253,10,1,52,0.1,5.2,0.0,0.0,0.0,1.0,1.0,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.2642221,10,1,52,0.1,5.2,0.0,0.0,0.0,1.0,1.0,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.2642221,10,2,92,0.2,9.2,0.005196809768676758,0.005196809768676758,0.0,1.0,0.5,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.2659874,10,3,728,0.3,72.8,0.0069620609283447266,0.0034810304641723633,5.887797243531168e-06,1.0,0.3333333333333333,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.2699862,10,2,92,0.2,9.2,0.005764007568359375,0.005764007568359375,0.0,1.0,0.5,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.8384416,10,3,1584,0.3,158.4,0.5742194652557373,0.28710973262786865,0.15831083401852197,1.0,0.3333333333333333,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.840276,10,4,3076,0.4,307.6,0.5760538578033447,0.19201795260111493,0.10628275689523056,1.0,0.25,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.840276,10,5,4479,0.5,447.9,0.5760538578033447,0.14401346445083618,0.08007289479376804,1.0,0.2,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.8412912,10,4,768,0.4,76.8,0.5822658538818359,0.19408861796061197,0.10899670113226043,1.0,0.25,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.8432872,10,5,883,0.5,88.3,0.5842618942260742,0.14606547355651855,0.08188935701533259,1.0,0.2,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.8442845,10,6,5882,0.6,588.2,0.5800623893737793,0.11601247787475585,0.06397494734149518,1.0,0.16666666666666666,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.8452854,10,6,935,0.6,93.5,0.5862600803375244,0.11725201606750488,0.06556809442385543,1.0,0.16666666666666666,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.8452854,10,7,981,0.7,98.1,0.5862600803375244,0.0977100133895874,0.05474581475106675,1.0,0.14285714285714285,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.8452854,10,8,1066,0.8,106.6,0.5862600803375244,0.08375144004821777,0.046985404680640386,1.0,0.125,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788947.8482852,10,7,5922,0.7,592.2,0.5840630531311035,0.09734384218851724,0.05327106562350916,1.0,0.14285714285714285,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.8502848,10,8,5962,0.8,596.2,0.5860626697540283,0.08372323853628975,0.04569120059321515,1.0,0.125,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788947.8502848,10,9,6002,0.9,600.2,0.5860626697540283,0.07325783371925354,0.0400400838066314,1.0,0.1111111111111111,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788948.1369624,10,10,6246,1.0,624.6,0.8727402687072754,0.09697114096747504,0.04009596179663946,1.0,0.1,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788948.1379912,10,9,1838,0.9,183.8,0.8789658546447754,0.10987073183059692,0.04573094323768195,1.0,0.1111111111111111,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788948.1431942,10,11,6286,1.1,628.6,0.878972053527832,0.0878972053527832,0.03646421800574192,1.0,0.09090909090909091,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788948.4458416,10,12,7778,1.2,777.8,1.18161940574646,0.1074199459769509,0.03701030762143153,1.0,0.08333333333333333,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788948.4458416,10,13,8501,1.3,850.1,1.18161940574646,0.09846828381220499,0.034607321267442315,1.0,0.07692307692307693,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788948.4468448,10,10,1878,1.0,187.8,1.187819480895996,0.13197994232177734,0.044413930029861604,1.0,0.1,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788952.2280529,10,19,2721,1.9,272.1,5.104097127914429,0.2835609515508016,1.3850890427075526,1.0,0.10526315789473684,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788952.2280529,10,20,2801,2.0,280.1,5.104097127914429,0.26863669094286463,1.3123715889852006,1.0,0.1,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788952.2293797,10,21,2841,2.1,284.1,5.105423927307129,0.2552711963653564,1.2468721289972706,1.0,0.09523809523809523,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788952.2332811,10,20,3615,2.0,361.5,5.10426926612854,0.2686457508488705,1.31527059318653,1.0,0.1,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788952.2332811,10,21,3655,2.1,365.5,5.10426926612854,0.25521346330642697,1.2496543520965389,1.0,0.09523809523809523,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788952.2332811,10,22,2881,2.2,288.1,5.109325408935547,0.2433012099493117,1.1875374146182134,1.0,0.09090909090909091,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788957.2344968,10,11,1949,1.1,194.9,9.975471496582031,0.9975471496582031,7.531544953077224,1.0,0.09090909090909091,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788957.2355142,10,12,1989,1.2,198.9,9.976488828659058,0.9069535298780962,6.8686697011629905,1.0,0.08333333333333333,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788957.2445028,10,14,8541,1.4,854.1,9.980280637741089,0.767713895210853,5.854289326721041,1.0,0.07142857142857142,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788957.2455082,10,15,8581,1.5,858.1,9.98128604888916,0.7129490034920829,5.445948085621291,1.0,0.06666666666666667,0.0,13.248.188.196,172.16.246.83,443,L4Protocol.TCP,-1
1772788957.2455082,10,13,2029,1.3,202.9,9.986482858657837,0.8322069048881531,6.311289878244091,1.0,0.07692307692307693,0.0,172.16.246.83,13.248.188.196,443,L4Protocol.TCP,1
1772788977.1525884,10,1,40,0.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772788977.1577432,10,1,40,0.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,13.227.227.76,172.16.246.83,443,L4Protocol.TCP,-1
1772788977.1577432,10,2,80,0.2,8.0,0.005154848098754883,0.005154848098754883,0.0,1.0,0.0,0.0,172.16.246.83,13.227.227.76,443,L4Protocol.TCP,1
1772789052.5581536,10,1,83,0.1,8.3,0.0,0.0,0.0,1.0,0.0,0.0,172.16.246.83,8.8.8.8,53,L4Protocol.UDP,1
1772789052.58519,10,1,99,0.1,9.9,0.0,0.0,0.0,1.0,0.0,0.0,8.8.8.8,172.16.246.83,53,L4Protocol.UDP,-1
1772789052.5862024,10,1,52,0.1,5.2,0.0,0.0,0.0,1.0,1.0,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789052.8511462,10,1,52,0.1,5.2,0.0,0.0,0.0,1.0,1.0,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789052.8521547,10,2,92,0.2,9.2,0.26595234870910645,0.26595234870910645,0.0,1.0,0.5,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789052.8521547,10,3,352,0.3,35.2,0.26595234870910645,0.13297617435455322,0.035365325891945076,1.0,0.3333333333333333,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.1211002,10,2,1544,0.2,154.4,0.26995396614074707,0.26995396614074707,0.0,1.0,0.5,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789053.1251023,10,3,2563,0.3,256.3,0.2739560604095459,0.13697803020477295,0.03536519907609659,1.0,0.3333333333333333,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789053.1261024,10,4,392,0.4,39.2,0.5399000644683838,0.17996668815612793,0.024306988107980487,1.0,0.25,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.1301022,10,5,590,0.5,59.0,0.5438997745513916,0.1359749436378479,0.023945753081700143,1.0,0.2,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.3967373,10,4,2654,0.4,265.4,0.5455911159515381,0.18186370531717935,0.023726771028937797,1.0,0.25,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789053.3987331,10,5,2763,0.5,276.3,0.5475869178771973,0.13689672946929932,0.023905963020240506,1.0,0.2,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789053.3987331,10,6,717,0.6,71.7,0.8125307559967041,0.1625061511993408,0.021478839684630203,1.0,0.16666666666666666,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.3987331,10,7,911,0.7,91.1,0.8125307559967041,0.13542179266611734,0.02158444661064133,1.0,0.14285714285714285,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.3997285,10,8,989,0.8,98.9,0.8135261535644531,0.11621802193777901,0.0205685325135072,1.0,0.125,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.3997285,10,9,1692,0.9,169.2,0.8135261535644531,0.10169076919555664,0.019318499303754573,1.0,0.1111111111111111,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.6720073,10,6,2841,0.6,284.1,0.8208611011505127,0.16417222023010253,0.02164923424639369,1.0,0.16666666666666666,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789053.6720073,10,7,2881,0.7,288.1,0.8208611011505127,0.13681018352508545,0.021811473712995168,1.0,0.14285714285714285,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
1772789053.7199638,10,10,1732,1.0,173.2,1.1337614059448242,0.12597348954942492,0.022210541460842767,1.0,0.1,0.0,172.16.246.83,72.145.35.119,443,L4Protocol.TCP,1
1772789053.9858735,10,8,3592,0.8,359.2,1.1347272396087646,0.16210389137268066,0.022654629690919137,1.0,0.125,0.0,72.145.35.119,172.16.246.83,443,L4Protocol.TCP,-1
