timestamp,window_size,src_ip,packet_count,packets_per_second,unique_dst_ips,unique_dst_ports,port_entropy,connection_attempts,connections_per_second,failed_connection_ratio,syn_ratio,rst_ratio,mean_flow_duration,Label
1772789867.3314092,10,172.16.246.122,137,13.7,1,16,3.9846746693802713,15,1.5,0.0,0.1094890510948905,0.0,4.741633256276448,BruteForce
1772789812.817308,10,172.16.246.122,144,14.4,1,16,4.0,16,1.6,0.0,0.1111111111111111,0.0,4.996909528970718,BruteForce
1772789904.0132947,10,52.182.143.214,12,1.2,1,1,0.0,0,0.0,0.0,0.0833333333333333,0.0,0.0,BruteForce
1772789529.3611643,10,172.16.246.122,138,13.8,1,16,3.9730551618732735,16,1.6,0.0,0.1159420289855072,0.0,4.708559640248617,BruteForce
1772789682.3788233,10,172.16.246.122,131,13.1,1,15,3.895864294238457,15,1.5,0.0,0.1145038167938931,0.0,4.50383814743587,BruteForce
1772789647.9730003,10,172.16.246.83,138,13.8,3,17,3.9930181147875015,1,0.1,1.0,0.1159420289855072,0.1159420289855072,5.374374151229859,BruteForce
1772789772.3137898,10,172.16.246.83,138,13.8,2,17,3.9930181147875015,1,0.1,1.0,0.1231884057971014,0.108695652173913,4.771167993545533,BruteForce
1772789788.8554487,10,172.16.246.83,95,9.5,1,10,3.2643707155369284,0,0.0,0.0,0.1052631578947368,0.0947368421052631,5.016316175460815,BruteForce
1772789541.7510288,10,172.16.246.83,137,13.7,1,16,3.959784818765548,0,0.0,0.0,0.1167883211678832,0.1094890510948905,4.723369471232096,BruteForce
1772789662.9886534,10,172.16.246.83,140,14.0,1,16,3.9896436193081866,0,0.0,0.0,0.1142857142857142,0.1071428571428571,4.757197078069052,BruteForce
1772789737.0605545,10,172.16.246.83,140,14.0,1,16,3.995615023441124,0,0.0,0.0,0.1071428571428571,0.1071428571428571,4.634480587641399,BruteForce
1772789595.666952,10,172.16.246.122,134,13.4,1,15,3.906308965220972,15,1.5,0.0,0.1119402985074626,0.0,4.506397553852626,BruteForce
1772789848.2479837,10,172.16.246.122,129,12.9,1,15,3.878161847020968,15,1.5,0.0,0.1162790697674418,0.0,4.782388091087341,BruteForce
1772789811.4028804,10,172.16.246.122,137,13.7,1,16,3.959784818765548,16,1.6,0.0,0.1167883211678832,0.0,4.667163292566936,BruteForce
1772789559.2428212,10,172.16.246.83,142,14.2,1,16,3.997695290989786,0,0.0,0.0,0.1126760563380281,0.1056338028169014,4.658591890335083,BruteForce
1772789528.7207773,10,172.16.246.83,148,14.8,3,18,4.061824229956797,1,0.1,1.0,0.1148648648648648,0.1013513513513513,4.79220077196757,BruteForce
1772789664.8865728,10,172.16.246.122,137,13.7,1,16,3.959784818765548,16,1.6,0.0,0.1167883211678832,0.0,4.794258006413777,BruteForce
1772789820.479148,10,172.16.246.83,139,13.9,1,16,3.9826829777975217,0,0.0,0.0,0.1151079136690647,0.1079136690647482,4.686309432983399,BruteForce
1772789589.890192,10,172.16.246.122,136,13.6,1,16,3.940846111877456,16,1.6,0.0,0.1176470588235294,0.0,4.708306519190471,BruteForce
1772789758.0650997,10,172.16.246.122,142,14.2,1,16,3.997695290989786,16,1.6,0.0,0.1126760563380281,0.0,4.719620672861735,BruteForce
1772789590.0439167,10,172.16.246.122,144,14.4,1,16,4.0,16,1.6,0.0,0.1111111111111111,0.0,5.034152388572693,BruteForce
1772789775.0507536,10,172.16.246.83,139,13.9,1,16,3.9826829777975217,0,0.0,0.0,0.1151079136690647,0.1079136690647482,4.727924839655557,BruteForce
1772789695.3775966,10,172.16.246.83,142,14.2,2,17,4.0462628751604885,0,0.0,0.0,0.1126760563380281,0.1056338028169014,4.4706855565309525,BruteForce
1772789569.7382443,10,172.16.246.122,128,12.8,1,15,3.842964795956063,15,1.5,0.0,0.1171875,0.0,5.023292149816241,BruteForce
1772789625.2478127,10,172.16.246.83,137,13.7,1,16,3.959784818765548,0,0.0,0.0,0.1167883211678832,0.1094890510948905,4.826694122950236,BruteForce
1772789857.4565332,10,172.16.246.122,130,13.0,1,14,3.803449384060837,14,1.4,0.0,0.1076923076923077,0.0,5.099262407847814,BruteForce
1772789677.4948502,10,172.16.246.83,170,17.0,4,18,4.065224464225932,3,0.3,0.6666666666666666,0.1117647058823529,0.0941176470588235,5.021327316761017,BruteForce
1772651245.8947375,10,192.168.1.165,30,3.0,4,3,1.2832547532764529,15,1.5,0.0,0.5,0.0,0.0,BruteForce
1772789603.872572,10,172.16.246.83,133,13.3,1,15,3.900317915787272,0,0.0,0.0,0.112781954887218,0.1052631578947368,4.455612284796579,BruteForce
1772789863.4908795,10,172.16.246.83,164,16.4,4,17,3.9457762745073137,3,0.3,1.0,0.1097560975609756,0.0914634146341463,5.449501305818558,BruteForce
1772789560.782038,10,172.16.246.122,138,13.8,1,16,3.973055161873274,15,1.5,0.0,0.108695652173913,0.0,4.898124799132347,BruteForce
1772789553.4169128,10,172.16.246.122,142,14.2,1,16,3.997695290989786,16,1.6,0.0,0.1126760563380281,0.0,4.643611447016398,BruteForce
1772789763.1029146,10,172.16.246.83,137,13.7,2,17,3.974383358911533,1,0.1,1.0,0.1240875912408759,0.1094890510948905,4.762346204121908,BruteForce
1772789664.9942102,10,172.16.246.83,138,13.8,1,16,3.987715216846493,0,0.0,0.0,0.108695652173913,0.108695652173913,4.740958754221599,BruteForce
1772789634.2597568,10,172.16.246.122,138,13.8,1,16,3.9730551618732735,16,1.6,0.0,0.1159420289855072,0.0,4.655443318684896,BruteForce
1772789699.2849462,10,172.16.246.122,136,13.6,1,16,3.940846111877456,16,1.6,0.0,0.1176470588235294,0.0,4.743485832214356,BruteForce
1772789654.3115456,10,172.16.246.122,132,13.2,1,16,3.930604796205664,15,1.5,0.0,0.1136363636363636,0.0,4.896521393458049,BruteForce
1772789563.5042782,10,172.16.246.83,128,12.8,1,15,3.8639800767052255,0,0.0,0.0,0.1171875,0.109375,4.460411889212472,BruteForce
1772789694.1333804,10,172.16.246.122,142,14.2,1,16,3.997695290989786,16,1.6,0.0,0.1126760563380281,0.0,4.679836591084799,BruteForce
1772789548.909664,10,172.16.246.83,141,14.1,1,16,3.994518372263764,0,0.0,0.0,0.1134751773049645,0.1063829787234042,4.646620114644369,BruteForce
1772789773.691069,10,172.16.246.83,138,13.8,2,17,3.9930181147875015,1,0.1,1.0,0.1231884057971014,0.108695652173913,4.794685713450114,BruteForce
1772789825.6830354,10,172.16.246.122,140,14.0,1,16,3.9896436193081866,16,1.6,0.0,0.1142857142857142,0.0,4.650210269292196,BruteForce
