timestamp,window_size,packet_count,byte_count,packets_per_second,bytes_per_second,flow_duration,inter_arrival_mean,inter_arrival_variance,forward_ratio,syn_ratio,rst_ratio,src_ip,dst_ip,dst_port,protocol,direction,Label
1772706234.1027064,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,37109,L4Protocol.UDP,-1,UdpFlood
1772706236.2059054,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,8582,L4Protocol.UDP,-1,UdpFlood
1772706210.377471,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,10525,L4Protocol.UDP,-1,UdpFlood
1772706253.196523,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,58674,L4Protocol.UDP,-1,UdpFlood
1772706209.8821068,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,22000,L4Protocol.UDP,-1,UdpFlood
1772706229.5548697,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,41108,L4Protocol.UDP,-1,UdpFlood
1772706297.927445,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,2426,L4Protocol.UDP,-1,UdpFlood
1772706299.218192,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,1341,L4Protocol.UDP,-1,UdpFlood
1772706294.3861632,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,20427,L4Protocol.UDP,-1,UdpFlood
1772706267.3936,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,48952,L4Protocol.UDP,-1,UdpFlood
1772706303.2821362,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,41840,L4Protocol.UDP,-1,UdpFlood
1772706231.19249,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,34372,L4Protocol.UDP,-1,UdpFlood
1772706222.9047651,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,6024,L4Protocol.UDP,-1,UdpFlood
1772706247.5511928,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,24117,L4Protocol.UDP,-1,UdpFlood
1772706208.7173629,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,29813,L4Protocol.UDP,-1,UdpFlood
1772706213.916943,10,2,120,0.2,12.0,3.684964179992676,3.684964179992676,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,16901,L4Protocol.UDP,-1,UdpFlood
1772706213.2458785,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,1364,L4Protocol.UDP,-1,UdpFlood
1772706207.107766,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,62265,L4Protocol.UDP,-1,UdpFlood
1772706260.0433416,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,27325,L4Protocol.UDP,-1,UdpFlood
1772706209.2188082,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,61066,L4Protocol.UDP,-1,UdpFlood
1772706228.6165085,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,31502,L4Protocol.UDP,-1,UdpFlood
1772706205.7157526,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,14700,L4Protocol.UDP,-1,UdpFlood
1772706224.1021223,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,45051,L4Protocol.UDP,-1,UdpFlood
1772706294.9741807,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,33927,L4Protocol.UDP,-1,UdpFlood
1772706205.6072693,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,35840,L4Protocol.UDP,-1,UdpFlood
1772706248.18741,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,11206,L4Protocol.UDP,-1,UdpFlood
1772706270.41985,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,64205,L4Protocol.UDP,-1,UdpFlood
1772706210.0665584,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,54259,L4Protocol.UDP,-1,UdpFlood
1772706277.1048594,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,58876,L4Protocol.UDP,-1,UdpFlood
1772706270.3250272,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,48203,L4Protocol.UDP,-1,UdpFlood
1772706221.442716,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,16968,L4Protocol.UDP,-1,UdpFlood
1772706266.4226873,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,32205,L4Protocol.UDP,-1,UdpFlood
1772706281.0330298,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,23889,L4Protocol.UDP,-1,UdpFlood
1772706202.2823071,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,4762,L4Protocol.UDP,-1,UdpFlood
1772706288.6436708,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,30930,L4Protocol.UDP,-1,UdpFlood
1772706211.5418303,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,46084,L4Protocol.UDP,-1,UdpFlood
1772706212.1085434,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,22446,L4Protocol.UDP,-1,UdpFlood
1772706242.7662818,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,5419,L4Protocol.UDP,-1,UdpFlood
1772706268.193379,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,18933,L4Protocol.UDP,-1,UdpFlood
1772706259.9911158,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,25989,L4Protocol.UDP,-1,UdpFlood
1772706298.1272404,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,21272,L4Protocol.UDP,-1,UdpFlood
1772706216.8844855,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,37617,L4Protocol.UDP,-1,UdpFlood
1772706295.0175388,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,2683,L4Protocol.UDP,-1,UdpFlood
1772706272.4854898,10,2,120,0.2,12.0,5.04198956489563,5.04198956489563,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,22983,L4Protocol.UDP,-1,UdpFlood
1772706268.34384,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,16091,L4Protocol.UDP,-1,UdpFlood
1772706246.632979,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,62624,L4Protocol.UDP,-1,UdpFlood
1772706255.9964824,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,32726,L4Protocol.UDP,-1,UdpFlood
1772706299.7017963,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,1765,L4Protocol.UDP,-1,UdpFlood
1772706243.2622523,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,42236,L4Protocol.UDP,-1,UdpFlood
1772706286.1642294,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,17100,L4Protocol.UDP,-1,UdpFlood
1772706239.5436225,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,47819,L4Protocol.UDP,-1,UdpFlood
1772706258.8715715,10,2,120,0.2,12.0,3.2406585216522217,3.2406585216522217,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,51996,L4Protocol.UDP,-1,UdpFlood
1772706206.8919482,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,1232,L4Protocol.UDP,-1,UdpFlood
1772706250.227826,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,43664,L4Protocol.UDP,-1,UdpFlood
1772706242.099856,10,1,60,0.1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,172.16.241.169,172.16.241.161,19265,L4Protocol.UDP,-1,UdpFlood
