timestamp,window_size,src_ip,packet_count,packets_per_second,unique_dst_ips,unique_dst_ports,port_entropy,connection_attempts,connections_per_second,failed_connection_ratio,syn_ratio,rst_ratio,mean_flow_duration,Label
1772706211.8416865,10,172.16.241.169,3148,314.8,1,3065,11.56724813316207,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706217.2923355,10,172.16.241.169,3067,306.7,1,3009,11.544790475394723,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706297.5249534,10,172.16.241.169,3245,324.5,1,3153,11.607067512500208,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706240.9958923,10,172.16.241.169,2924,292.4,1,2859,11.469009782169692,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706258.5416374,10,172.16.241.169,3009,300.9,1,2953,11.517595846467843,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706275.337615,10,172.16.241.169,3192,319.2,1,3096,11.57985806670404,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706266.4419825,10,172.16.241.169,2265,226.5,1,2222,11.106992956345852,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706275.2410195,10,172.16.241.169,3185,318.5,1,3090,11.577186012716416,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706214.1955514,10,172.16.241.169,3225,322.5,1,3146,11.606091197135422,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706295.2452028,10,172.16.241.169,2966,296.6,1,2894,11.485498132790331,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706226.6144996,10,172.16.241.169,3144,314.4,1,3091,11.584190281202012,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706241.6559048,10,172.16.241.169,2938,293.8,1,2873,11.476113953701253,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706207.5874305,10,172.16.241.169,1799,179.9,1,1775,10.785878366470074,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706276.925239,10,172.16.241.169,3205,320.5,1,3127,11.597199160225822,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706290.6069093,10,172.16.241.169,1909,190.9,1,1879,10.866775883212414,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706267.9814918,10,172.16.241.169,2324,232.4,1,2278,11.142807434299783,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706246.092497,10,172.16.241.169,3130,313.0,1,3065,11.570172217378053,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706239.6969326,10,172.16.241.169,2948,294.8,1,2885,11.482523900173446,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706249.054355,10,172.16.241.169,3108,310.8,1,3041,11.558656245293028,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706260.0147383,10,172.16.241.169,3003,300.3,1,2937,11.50798133781134,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706288.779092,10,172.16.241.169,1917,191.7,1,1888,10.874379013947811,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706272.9230034,10,172.16.241.169,2925,292.5,1,2851,11.463364537562528,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706231.5007057,10,172.16.241.169,3168,316.8,1,3084,11.575849746656491,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706222.2397196,10,172.16.241.169,2984,298.4,1,2920,11.500136377895195,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706290.0049803,10,172.16.241.169,1928,192.8,1,1893,10.87619074312758,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706225.7557068,10,172.16.241.169,3116,311.6,1,3058,11.568010041969462,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706245.3418863,10,172.16.241.169,3099,309.9,1,3033,11.554505472949984,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706271.1244676,10,172.16.241.169,2507,250.7,1,2452,11.2478691368369,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706226.0513124,10,172.16.241.169,3123,312.3,1,3069,11.573893002755772,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706240.1412618,10,172.16.241.169,2936,293.6,1,2877,11.479188402876098,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706209.58803,10,172.16.241.169,2449,244.9,1,2401,11.21846914206686,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706304.5858524,10,172.16.241.169,2783,278.3,1,2744,11.414397884671928,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706239.580391,10,172.16.241.169,2955,295.5,1,2888,11.483084623184704,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706272.8775115,10,172.16.241.169,2916,291.6,1,2843,11.459447539477669,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706276.616833,10,172.16.241.169,3211,321.1,1,3126,11.595628847109756,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706276.2684352,10,172.16.241.169,3199,319.9,1,3107,11.585651326661935,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706239.690904,10,172.16.241.169,2950,295.0,1,2886,11.482597620491411,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706269.4432414,10,172.16.241.169,2367,236.7,1,2312,11.162371662893849,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706268.1066046,10,172.16.241.169,2337,233.7,1,2290,11.150219511294194,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706304.3023157,10,172.16.241.169,2800,280.0,1,2760,11.422370080581636,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706278.8944905,10,172.16.241.169,3245,324.5,1,3176,11.621243167353825,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706258.3831823,10,172.16.241.169,3018,301.8,1,2958,11.51936553071776,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706242.8800511,10,172.16.241.169,2954,295.4,1,2886,11.481903746849266,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706281.104515,10,172.16.241.169,3268,326.8,1,3192,11.62744964651115,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706277.345834,10,172.16.241.169,3217,321.7,1,3151,11.610468203245556,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706239.9201405,10,172.16.241.169,2933,293.3,1,2872,11.47630834263022,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706291.567634,10,172.16.241.169,1902,190.2,1,1869,10.858204323972156,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706212.5976808,10,172.16.241.169,3201,320.1,1,3118,11.59244816741841,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706267.166345,10,172.16.241.169,2279,227.9,1,2243,11.122592405404385,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706272.2700825,10,172.16.241.169,2783,278.3,1,2714,11.39283841647214,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706266.1613555,10,172.16.241.169,2275,227.5,1,2236,11.117033297005287,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706235.366078,10,172.16.241.169,2954,295.4,1,2899,11.490960919327986,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706297.9104552,10,172.16.241.169,3244,324.4,1,3152,11.606605302890308,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706275.0340233,10,172.16.241.169,3182,318.2,1,3083,11.573255867815767,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706280.3358858,10,172.16.241.169,3246,324.6,1,3168,11.616155575520995,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706223.1476417,10,172.16.241.169,2989,298.9,1,2923,11.501285254611869,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706287.149901,10,172.16.241.169,1958,195.8,1,1925,10.901457184434792,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706248.184394,10,172.16.241.169,3109,310.9,1,3036,11.554788849554878,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706235.6494074,10,172.16.241.169,2937,293.7,1,2884,11.483779274022217,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706224.1021223,10,172.16.241.169,3015,301.5,1,2949,11.513910814978573,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706248.534483,10,172.16.241.169,3118,311.8,1,3046,11.55973754912966,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706227.8080575,10,172.16.241.169,3121,312.1,1,3058,11.566695345378092,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706264.6045892,10,172.16.241.169,2309,230.9,1,2263,11.132881436767905,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706211.3196454,10,172.16.241.169,3004,300.4,1,2929,11.502484381301304,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706300.850314,10,172.16.241.169,2973,297.3,1,2920,11.501795612186026,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706286.134783,10,172.16.241.169,2017,201.7,1,1987,10.947873956861809,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706301.1326592,10,172.16.241.169,2953,295.3,1,2905,11.495200694469284,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706272.3189378,10,172.16.241.169,2793,279.3,1,2725,11.398906696805492,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706287.6434605,10,172.16.241.169,1920,192.0,1,1890,10.875640595608536,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706258.4601667,10,172.16.241.169,3013,301.3,1,2957,11.519562160546858,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706289.191472,10,172.16.241.169,1916,191.6,1,1883,10.869435081644474,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706211.1539493,10,172.16.241.169,2944,294.4,1,2871,11.473713149161703,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706203.4732666,10,172.16.241.169,471,47.1,1,469,8.871090680610694,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706215.879466,10,172.16.241.169,3106,310.6,1,3040,11.558100682481358,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706241.1071854,10,172.16.241.169,2941,294.1,1,2874,11.476271657971486,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706230.5309243,10,172.16.241.169,3134,313.4,1,3061,11.566481020788812,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706261.1760757,10,172.16.241.169,2850,285.0,1,2784,11.430430414466011,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706236.5639122,10,172.16.241.169,2899,289.9,1,2844,11.46313510357338,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706211.3080246,10,172.16.241.169,3000,300.0,1,2925,11.500495156216136,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706287.8664308,10,172.16.241.169,1924,192.4,1,1893,10.877668551545453,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706225.1779084,10,172.16.241.169,3047,304.7,1,2987,11.533543037229364,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706243.8756924,10,172.16.241.169,3082,308.2,1,3014,11.545034087785096,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706289.9035778,10,172.16.241.169,1926,192.6,1,1891,10.874655286128664,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706281.9069736,10,172.16.241.169,3260,326.0,1,3186,11.624794354945072,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706276.331165,10,172.16.241.169,3208,320.8,1,3115,11.589243062520715,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706229.3864074,10,172.16.241.169,3113,311.3,1,3044,11.55927464302902,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706210.1600685,10,172.16.241.169,2627,262.7,1,2573,11.317801593811788,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706249.397019,10,172.16.241.169,3115,311.5,1,3054,11.565851118857893,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706255.8839772,10,172.16.241.169,3082,308.2,1,3015,11.546172885645056,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706297.895579,10,172.16.241.169,3246,324.6,1,3156,11.608761860179042,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706288.5006833,10,172.16.241.169,1911,191.1,1,1878,10.865575171298024,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706248.5373878,10,172.16.241.169,3119,311.9,1,3047,11.560215136187123,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706255.6947763,10,172.16.241.169,3078,307.8,1,3010,11.543592980914989,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706226.5659575,10,172.16.241.169,3145,314.5,1,3091,11.584024023545652,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706208.2919636,10,172.16.241.169,2039,203.9,1,2006,10.960907027401204,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706207.6835186,10,172.16.241.169,1834,183.4,1,1810,10.814194015469637,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706273.6493196,10,172.16.241.169,3108,310.8,1,3020,11.54465696118611,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706258.6188724,10,172.16.241.169,3013,301.3,1,2956,11.518898370304576,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706292.8792562,10,172.16.241.169,2204,220.4,1,2158,11.06416622181948,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706275.2528725,10,172.16.241.169,3185,318.5,1,3090,11.577186012716416,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706253.196523,10,172.16.241.169,3028,302.8,1,2966,11.523198367132927,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706233.5849445,10,172.16.241.169,2998,299.8,1,2937,11.508839075052576,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706294.8408215,10,172.16.241.169,2828,282.8,1,2759,11.416501734547172,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706256.341418,10,172.16.241.169,3088,308.8,1,3023,11.550358591673044,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706262.000276,10,172.16.241.169,2702,270.2,1,2637,11.351699450072614,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706205.379542,10,172.16.241.169,1078,107.8,1,1069,10.057443874626395,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706238.1926763,10,172.16.241.169,2986,298.6,1,2919,11.498616743837212,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706266.425187,10,172.16.241.169,2263,226.3,1,2220,11.10568463970352,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706279.1067405,10,172.16.241.169,3238,323.8,1,3169,11.61803523586651,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706249.9535203,10,172.16.241.169,3120,312.0,1,3057,11.56694569836531,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706296.059544,10,172.16.241.169,3180,318.0,1,3092,11.579227752214964,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706271.423072,10,172.16.241.169,2563,256.3,1,2504,11.277577966178391,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706273.0522933,10,172.16.241.169,2959,295.9,1,2884,11.47994606382218,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706221.870777,10,172.16.241.169,2990,299.0,1,2929,11.505127093499972,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706302.027175,10,172.16.241.169,2874,287.4,1,2831,11.458658233895244,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706243.5060833,10,172.16.241.169,3066,306.6,1,2998,11.537292087658797,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706298.5393414,10,172.16.241.161,133,13.3,16,6,2.142626889397853,0,0.0,0.0,0.0,0.0150375939849624,3.5526973117481577,UdpFlood
1772706231.470246,10,172.16.241.169,3170,317.0,1,3085,11.576163095056613,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706256.4388494,10,172.16.241.169,3086,308.6,1,3021,11.54939661747175,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706208.5533206,10,172.16.241.169,2126,212.6,1,2091,11.020645125415577,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706269.290033,10,172.16.241.169,2370,237.0,1,2317,11.16594560538863,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
1772706210.1023529,10,172.16.241.169,2605,260.5,1,2551,11.305319139890416,0,0.0,0.0,0.0,0.0,0.0,UdpFlood
