timestamp,window_size,src_ip,packet_count,packets_per_second,unique_dst_ips,unique_dst_ports,port_entropy,connection_attempts,connections_per_second,failed_connection_ratio,syn_ratio,rst_ratio,mean_flow_duration,Label
1772789852.0526884,10,172.16.246.122,131,13.1,1,15,3.875485135309021,15,1.5,0.0,0.1145038167938931,0.0,4.566235286848886,BruteForce
1772789713.3220224,10,172.16.246.122,130,13.0,1,15,3.888440503938213,15,1.5,0.0,0.1153846153846153,0.0,4.613854612622943,BruteForce
1772789541.844323,10,172.16.246.83,141,14.1,1,16,3.994518372263764,0,0.0,0.0,0.1134751773049645,0.1063829787234042,4.723369471232096,BruteForce
1772789874.748943,10,172.16.246.83,137,13.7,2,16,3.9702446517620538,0,0.0,0.0,0.1094890510948905,0.1021897810218978,4.427436049779256,BruteForce
1772789662.2400482,10,172.16.246.122,136,13.6,1,16,3.940846111877456,16,1.6,0.0,0.1176470588235294,0.0,4.745537853240966,BruteForce
1772789778.292459,10,172.16.246.83,138,13.8,1,16,3.9730551618732735,0,0.0,0.0,0.1159420289855072,0.108695652173913,4.740535084406535,BruteForce
1772789725.709094,10,172.16.246.122,136,13.6,1,16,3.940846111877456,16,1.6,0.0,0.1176470588235294,0.0,4.710332568486531,BruteForce
1772789725.8599136,10,172.16.246.122,144,14.4,1,16,4.0,16,1.6,0.0,0.1111111111111111,0.0,5.039843589067458,BruteForce
1772789669.5520415,10,172.16.246.122,138,13.8,1,16,3.9730551618732735,16,1.6,0.0,0.1159420289855072,0.0,4.794847377141316,BruteForce
1772790040.5041585,10,13.227.227.101,15,1.5,1,1,0.0,0,0.0,0.0,0.1333333333333333,0.0,0.0,BruteForce
1772789700.1963687,10,172.16.246.83,135,13.5,1,16,3.972962332931066,0,0.0,0.0,0.1111111111111111,0.1111111111111111,4.61816078821818,BruteForce
1772789682.411246,10,23.202.89.81,2,0.2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.001347541809082,BruteForce
1772789575.1394284,10,172.16.246.83,161,16.1,5,18,4.107951545922149,2,0.2,1.0,0.1055900621118012,0.0993788819875776,5.037846312803381,BruteForce
1772789802.3364985,10,172.16.246.122,132,13.2,1,15,3.901058322494375,15,1.5,0.0,0.1136363636363636,0.0,4.712273716926575,BruteForce
1772789591.9942422,10,172.16.246.122,141,14.1,1,16,3.994518372263764,16,1.6,0.0,0.1134751773049645,0.0,4.683548323313395,BruteForce
1772789622.0891707,10,172.16.246.83,135,13.5,1,16,3.972962332931066,0,0.0,0.0,0.1111111111111111,0.1111111111111111,4.70420757929484,BruteForce
1772789830.6208258,10,172.16.246.83,130,13.0,1,15,3.8773263236454727,0,0.0,0.0,0.1153846153846153,0.1076923076923077,4.504986677850996,BruteForce
1772789734.8669014,10,172.16.246.83,138,13.8,1,16,3.9730551618732735,0,0.0,0.0,0.1159420289855072,0.108695652173913,4.7124869187672935,BruteForce
1772789544.3147218,10,172.16.246.83,137,13.7,1,16,3.959784818765548,0,0.0,0.0,0.1167883211678832,0.1094890510948905,4.642311016718547,BruteForce
